game_id,ply,side_to_move,score_ai,winner,predicted_winner
9,19,ai,1.0,ai,ai
9,20,player,1.0,ai,ai
9,21,ai,1.0,ai,ai
9,22,player,1.0,ai,ai
9,23,ai,1.0,ai,ai
9,24,player,1.0,ai,ai
9,25,ai,1.0,ai,ai
9,26,player,1.0,ai,ai
9,27,ai,1.0,ai,ai
9,28,player,1.0,ai,ai
9,30,ai,1.0,ai,ai
9,31,player,1.0,ai,ai
9,32,ai,1.0,ai,ai
9,33,player,1.0,ai,ai
9,34,ai,1.0,ai,ai
9,35,player,1.0,ai,ai
9,36,ai,1.0,ai,ai
9,37,player,1.0,ai,ai
9,38,ai,1.0,ai,ai
9,39,player,1.0,ai,ai
9,40,ai,1.0,ai,ai
9,41,player,1.0,ai,ai
9,42,ai,1.0,ai,ai
9,43,player,0.9999999403953552,ai,ai
9,44,ai,0.9999988079071045,ai,ai
9,45,player,0.9999980926513672,ai,ai
9,46,ai,0.9999993443489075,ai,ai
9,47,player,0.9999999403953552,ai,ai
9,48,ai,0.9999999403953552,ai,ai
9,49,player,1.0,ai,ai
9,50,ai,0.9999999403953552,ai,ai
9,51,player,0.9999994039535522,ai,ai
9,52,ai,1.0,ai,ai
9,53,player,1.0,ai,ai
9,54,ai,1.0,ai,ai
9,56,player,1.0,ai,ai
9,57,ai,0.9999999403953552,ai,ai
10,0,player,1.0,ai,ai
10,1,ai,1.0,ai,ai
10,2,player,1.0,ai,ai
10,3,ai,1.0,ai,ai
10,4,player,1.0,ai,ai
10,5,ai,1.0,ai,ai
10,6,player,1.0,ai,ai
10,7,ai,1.0,ai,ai
10,8,player,1.0,ai,ai
10,9,ai,1.0,ai,ai
10,10,player,1.0,ai,ai
10,11,ai,1.0,ai,ai
10,12,player,1.0,ai,ai
10,13,ai,1.0,ai,ai
10,14,player,1.0,ai,ai
10,15,ai,1.0,ai,ai
10,16,player,1.0,ai,ai
10,17,ai,1.0,ai,ai
10,18,player,1.0,ai,ai
10,19,ai,1.0,ai,ai
10,20,player,1.0,ai,ai
10,21,ai,1.0,ai,ai
10,22,player,1.0,ai,ai
10,23,ai,1.0,ai,ai
10,24,player,1.0,ai,ai
10,25,ai,1.0,ai,ai
10,26,player,1.0,ai,ai
10,27,ai,1.0,ai,ai
10,28,player,1.0,ai,ai
10,29,ai,1.0,ai,ai
10,31,player,1.0,ai,ai
10,32,ai,1.0,ai,ai
10,33,player,1.0,ai,ai
10,34,ai,1.0,ai,ai
10,35,player,1.0,ai,ai
10,36,ai,1.0,ai,ai
10,37,player,1.0,ai,ai
10,38,ai,1.0,ai,ai
10,39,player,1.0,ai,ai
10,40,ai,1.0,ai,ai
10,41,player,1.0,ai,ai
10,42,ai,1.0,ai,ai
10,43,player,1.0,ai,ai
10,44,ai,1.0,ai,ai
10,45,player,1.0,ai,ai
10,46,ai,1.0,ai,ai
10,47,player,1.0,ai,ai
10,48,ai,1.0,ai,ai
10,49,player,1.0,ai,ai
10,50,ai,1.0,ai,ai
11,0,player,1.0,ai,ai
11,1,ai,1.0,ai,ai
11,2,player,1.0,ai,ai
11,3,ai,1.0,ai,ai
11,4,player,1.0,ai,ai
11,5,ai,1.0,ai,ai
11,7,player,1.0,ai,ai
11,8,ai,1.0,ai,ai
11,9,player,1.0,ai,ai
11,10,ai,1.0,ai,ai
11,11,player,1.0,ai,ai
11,12,ai,1.0,ai,ai
11,13,player,1.0,ai,ai
11,14,ai,1.0,ai,ai
11,16,player,1.0,ai,ai
11,17,ai,1.0,ai,ai
11,18,player,1.0,ai,ai
11,19,ai,1.0,ai,ai
11,20,player,1.0,ai,ai
11,21,ai,1.0,ai,ai
11,22,player,1.0,ai,ai
11,23,ai,1.0,ai,ai
11,24,player,1.0,ai,ai
11,25,ai,1.0,ai,ai
11,26,player,1.0,ai,ai
11,27,ai,1.0,ai,ai
11,28,player,1.0,ai,ai
11,29,ai,1.0,ai,ai
11,30,player,1.0,ai,ai
11,31,ai,1.0,ai,ai
11,33,player,1.0,ai,ai
11,34,ai,1.0,ai,ai
11,35,player,1.0,ai,ai
11,36,ai,1.0,ai,ai
11,37,player,1.0,ai,ai
11,38,ai,1.0,ai,ai
11,39,player,1.0,ai,ai
11,40,ai,1.0,ai,ai
11,41,player,1.0,ai,ai
11,42,ai,1.0,ai,ai
11,43,player,1.0,ai,ai
11,44,ai,1.0,ai,ai
11,45,player,1.0,ai,ai
11,46,ai,1.0,ai,ai
12,0,player,1.0,ai,ai
12,1,ai,1.0,ai,ai
12,2,player,1.0,ai,ai
12,3,ai,1.0,ai,ai
12,4,player,1.0,ai,ai
12,5,ai,1.0,ai,ai
12,6,player,1.0,ai,ai
12,7,ai,1.0,ai,ai
12,8,player,1.0,ai,ai
12,9,ai,1.0,ai,ai
12,10,player,1.0,ai,ai
12,11,ai,1.0,ai,ai
12,13,player,1.0,ai,ai
12,14,ai,1.0,ai,ai
12,15,player,1.0,ai,ai
12,16,ai,1.0,ai,ai
12,17,player,1.0,ai,ai
12,19,ai,1.0,ai,ai
12,20,player,1.0,ai,ai
12,21,ai,1.0,ai,ai
12,22,player,1.0,ai,ai
12,23,ai,1.0,ai,ai
12,24,player,1.0,ai,ai
12,25,ai,1.0,ai,ai
12,26,player,1.0,ai,ai
12,27,ai,1.0,ai,ai
12,28,player,1.0,ai,ai
12,29,ai,1.0,ai,ai
12,30,player,1.0,ai,ai
12,31,ai,1.0,ai,ai
12,32,player,1.0,ai,ai
12,33,ai,1.0,ai,ai
12,34,player,1.0,ai,ai
12,35,ai,1.0,ai,ai
12,36,player,1.0,ai,ai
12,37,ai,1.0,ai,ai
12,38,player,1.0,ai,ai
12,39,ai,1.0,ai,ai
12,40,player,1.0,ai,ai
12,41,ai,1.0,ai,ai
12,42,player,1.0,ai,ai
12,43,ai,1.0,ai,ai
13,0,player,1.0,ai,ai
13,1,ai,1.0,ai,ai
13,2,player,1.0,ai,ai
13,3,ai,1.0,ai,ai
13,4,player,1.0,ai,ai
13,5,ai,1.0,ai,ai
13,6,player,1.0,ai,ai
13,7,ai,1.0,ai,ai
13,8,player,1.0,ai,ai
13,9,ai,1.0,ai,ai
13,10,player,1.0,ai,ai
13,11,ai,1.0,ai,ai
13,13,player,1.0,ai,ai
13,14,ai,1.0,ai,ai
13,15,player,1.0,ai,ai
13,16,ai,1.0,ai,ai
13,17,player,1.0,ai,ai
13,18,ai,1.0,ai,ai
13,19,player,1.0,ai,ai
13,20,ai,1.0,ai,ai
13,21,player,1.0,ai,ai
13,22,ai,1.0,ai,ai
13,23,player,1.0,ai,ai
13,24,ai,1.0,ai,ai
13,25,player,1.0,ai,ai
13,26,ai,1.0,ai,ai
